target_schema;target_table;target_column;target_label_fr;target_description;ifs_data_type;ifs_length;mandatory;primary_key;in_scope;default_value;sap_source_table;sap_source_field;join_context;mapping_rule;mapping_status;confidence;comments
clean_data;jt_task;planned_finish_ofs;Décalage horaire de fin prévue du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFVV;FSEDD + FSEDZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;"""0"""
clean_data;jt_task;actual_start_ofs;Décalage horaire de démarrage réel du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFRU;ISDD + ISDZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;actual_finish_ofs;Décalage horaire de fin réelle du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFRU;IEDD + IEDZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;earliest_start_ofs;Décalage horaire du démarrage au plus tôt du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFVV;SSAVD + SSAVZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;latest_start_ofs;Décalage horaire de démarrage au plus tard du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFVV;FSSBD + FSSBZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;"""0"""
clean_data;jt_task;latest_finish_ofs;Décalage horaire de fin au plus tard du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFVV;FSSLD + FSSLZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;fixed_start_ofs;Décalage horaire du démarrage prévu du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;AFVV;FSAVD + FSAVZ;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;changed_date_ofs;Décalage horaire de la date de modification du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;raw_data;updated_at;;"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;"""0"""
clean_data;jt_task;original_latest_finish_ofs;Décalage horaire de fin au plus tard d'origine du serveur;#N/A;NUMBER;20;FALSE;FALSE;NO;;;;;"Offset/timezone IFS dérivé du champ date correspondant si requis; sinon laisser vide.";Dérivé optionnel;Faible;ne pas renseigner
clean_data;jt_task;custom_metric_id;ID mesure personnalisée;#N/A;VARCHAR2;32;FALSE;FALSE;YES;;;;;"Pas de mapping SAP proposé à ce stade; champ IFS à laisser vide ou alimenté par défaut/système selon validation métier.";Non mappé;;ne pas renseigner
clean_data;jt_task;custom_metric_value;Valeur de mesure personnalisée;#N/A;NUMBER;20;FALSE;FALSE;YES;;;;;"Pas de mapping SAP proposé à ce stade; champ IFS à laisser vide ou alimenté par défaut/système selon validation métier.";Non mappé;;ne pas renseigner
clean_data;jt_task;report_proj_planned_cost;;;VARCHAR2;4000;FALSE;FALSE;YES;;;;;"Pas de mapping SAP proposé à ce stade; champ IFS à laisser vide ou alimenté par défaut/système selon validation métier.";Non mappé;;
clean_data;jt_task;report_proj_planned_cost_db;;;VARCHAR2;20;FALSE;FALSE;YES;;Constante ou transcodification;Voir REPORT_PROJ_PLANNED_COST;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";Valeur DB/code du champ REPORT_PROJ_PLANNED_COST. A renseigner seulement si IFS l’exige.;A valider;Faible;
clean_data;jt_task;appointment_required;;;VARCHAR2;5;TRUE;FALSE;YES;FALSE;Constante;FALSE;;"Champ obligatoire IFS Lot11. Pas d’équivalent SAP identifié; défaut FALSE/NO.";Défaut à valider;Moyenne;
clean_data;jt_task;warranty_assessment_id;;;VARCHAR2;40;FALSE;FALSE;YES;;;;;"Pas de mapping SAP proposé à ce stade; champ IFS à laisser vide ou alimenté par défaut/système selon validation métier.";Non mappé;;
clean_data;jt_task;remotely_fulfilled;;;VARCHAR2;5;TRUE;FALSE;YES;FALSE;Constante;FALSE;;"Champ obligatoire IFS Lot11. Pas d’équivalent SAP identifié; défaut FALSE/NO.";Défaut à valider;Moyenne;
clean_data;jt_task;scheduled_manually;;;VARCHAR2;5;TRUE;FALSE;YES;FALSE;Constante;FALSE;;"Champ obligatoire IFS Lot11. Pas d’équivalent SAP identifié; défaut FALSE/NO.";Défaut à valider;Moyenne;
clean_data;jt_task;c_part_no;;;VARCHAR2;25;FALSE;FALSE;YES;;AFVC;MATKL ou PLNBEZ via AFKO;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";"Article/part non direct pour opération; vérifier besoin.";A valider;Faible;
clean_data;jt_task;c_serial_no;;;VARCHAR2;50;FALSE;FALSE;YES;;;;;"N° série objet non disponible dans AFVC/AFKO; nécessite équipement/ordre PM complet AFIH/EQUI si demandé.";Manquant source;;
clean_data;jt_task;c_risk_level;;;NUMBER;20;FALSE;FALSE;YES;;;;;"Pas de mapping SAP proposé à ce stade; champ IFS à laisser vide ou alimenté par défaut/système selon validation métier.";Non mappé;;
clean_data;jt_task;state;Statut;Etat actuel des critères **(En cours** ou **Prêt**);VARCHAR2;4000;FALSE;FALSE;NO;;JEST;STAT;"AFVC opération centrale; AFKO via AFKO.AUFPL=AFVC.AUFPL; AFVV via AFVV.AUFPL=AFVC.AUFPL AND AFVV.APLZL=AFVC.APLZL; AFRU via AFRU.RUECK=AFVC.RUECK AND AFRU.RMZHL=AFVC.RMZHL ou AFRU.AUFPL/APLZL; CRHD via CRHD.OBJID=AFVC.ARBID AND CRHD.WERKS=AFVC.WERKS; JEST/JCDS via OBJNR.";Statut opération/ordre via AFVC.OBJNR, à transcoder vers état IFS.;A transcoder;Moyenne;ne pas renseigner
clean_data;jt_task;objtype;0;0;VARCHAR2;30;FALSE;FALSE;NO;;Constante;JtTask;;Type objet IFS si nécessaire technique.;Défaut technique;Moyenne;
clean_data;jt_task;objversion;0;0;VARCHAR2;40;FALSE;FALSE;NO;;;;;Champ technique IFS, généralement non chargé.;Non mappé;;
clean_data;jt_task;objid;0;0;ROWID;10;FALSE;FALSE;NO;;;;;Champ technique IFS, généralement non chargé.;Non mappé;;
